order_id,customer_id,order_date,status,total_amount,discount_applied,shipping_city,shipping_country,payment_method
ORD-C6BFC14A,CUST-51F8657D,2023-02-08,Pending,16744.64,100,Hyderabad,India,Wallet
ORD-2EBEE5E1,CUST-3449F549,2024-01-18,Completed,127938.75,100,Mumbai,India,Net Banking
ORD-57C26F36,CUST-FF04FDC2,2022-12-08,Completed,16946.44,50,Delhi,India,Credit Card
ORD-DE690B73,CUST-58505F80,2024-07-27,Pending,1603.6,100,Pune,India,UPI
ORD-093978B0,CUST-9B97F9A4,2022-01-22,Pending,111666.99,50,Hyderabad,India,Wallet
ORD-1BD14C3E,CUST-F007DE79,2024-01-22,Cancelled,156670.8,200,Mumbai,India,Net Banking
ORD-3894FFF4,CUST-556B1A2C,2022-06-20,Returned,5652.55,500,Ahmedabad,India,Credit Card
ORD-6A30A870,CUST-C60D0C30,2022-09-21,Completed,76080.52,0,Pune,India,UPI
ORD-D14595BF,CUST-0D4F68FD,2022-06-28,Completed,4143.9,200,Jaipur,India,Credit Card
ORD-7E5BF2B7,CUST-7AA1330B,2024-08-01,Pending,27055.13,0,Delhi,India,Credit Card
ORD-AE507B56,CUST-00A03953,2022-07-07,Pending,139386.04,50,Surat,India,UPI
ORD-3B5D66A4,CUST-3FF948FC,2022-04-13,Pending,14554.47,0,Hyderabad,India,UPI
ORD-49A5F0FA,CUST-4F3606C9,2023-02-09,Pending,224158.26,200,Delhi,India,UPI
ORD-DC4C7B1C,CUST-4C5B4121,2022-01-13,Completed,25766.79,0,Pune,India,UPI
ORD-5799AD86,CUST-FDFC002F,2022-09-11,Pending,4840.1,0,Mumbai,India,UPI
ORD-EF2610A9,CUST-97A90057,2024-03-19,Pending,29093.14,0,Mumbai,India,Credit Card
ORD-69613F0A,CUST-F135F62A,2023-05-31,Completed,43791.34,0,Mumbai,India,Credit Card
ORD-A0490659,CUST-0F509F24,2024-05-30,Completed,39067.92,500,Mumbai,India,Credit Card
ORD-C1C2D9ED,CUST-B1AC79AB,2023-06-22,Pending,39454.72,0,Chennai,India,Net Banking
ORD-D5D87E36,CUST-D92E4C5B,2023-01-25,Completed,137949.84,50,Surat,India,UPI
ORD-85845C58,CUST-4FFE965F,2024-02-29,Returned,5019.92,500,Surat,India,Wallet
ORD-DB311D13,CUST-BE03F72A,2022-11-02,Returned,17408.5,0,Delhi,India,Credit Card
ORD-92FAC2DC,CUST-42F4EB75,2024-03-12,Returned,93921.25,0,Pune,India,Wallet
ORD-BE882A76,CUST-3D9FD030,2023-09-14,Cancelled,10396.8,100,Kolkata,India,Wallet
ORD-55E36417,CUST-5A25A025,2022-11-24,Returned,4098.77,0,Mumbai,India,Net Banking
ORD-F0213272,CUST-63A248A8,2024-09-03,Cancelled,67859.56,50,Pune,India,Credit Card
ORD-5F5A16E5,CUST-7D897851,2023-09-23,Pending,145048.31,200,Ahmedabad,India,Credit Card
ORD-AD1C01C2,CUST-A18299FC,2022-09-23,Cancelled,144355.34,0,Chennai,India,Credit Card
ORD-3B8252D9,CUST-930FBFF8,2024-01-28,Returned,19913.19,200,Jaipur,India,Wallet
ORD-7529DEF4,CUST-4BD72F0C,2023-07-29,Cancelled,54246.63,0,Hyderabad,India,UPI
ORD-C0B956B1,CUST-E5990E88,2023-05-01,Completed,82413.31,100,Jaipur,India,Net Banking
ORD-E6E82FFA,CUST-DD3E4229,2024-12-19,Returned,56596.75,50,Surat,India,Net Banking
ORD-D0C7CDFD,CUST-80396738,2022-05-01,Returned,290339.92,0,Pune,India,Wallet
ORD-092D1ED8,CUST-5122D7CA,2022-10-27,Completed,14462.58,100,Kolkata,India,Credit Card
ORD-9D023B87,CUST-BD96D4A6,2022-05-05,Pending,14918.23,0,Kolkata,India,Wallet
ORD-EF16A083,CUST-FDFC002F,2022-01-23,Completed,175934.24,0,Mumbai,India,Wallet
ORD-01312DFB,CUST-F92D3F4C,2024-01-25,Returned,103528.72,100,Delhi,India,Wallet
ORD-6829499E,CUST-377CE8B7,2023-10-06,Completed,137995.9,200,Chennai,India,UPI
ORD-02AFCD42,CUST-971DCF46,2022-09-21,Completed,1096.7,0,Bangalore,India,Wallet
ORD-B2EB98E9,CUST-57FD4798,2022-10-18,Completed,29805.83,50,Delhi,India,Net Banking
ORD-6DD88241,CUST-65E79A70,2022-03-22,Cancelled,2907.09,50,Ahmedabad,India,Credit Card
ORD-FE4DF87D,CUST-00A64FF6,2022-11-07,Completed,68235.66,0,Chennai,India,Wallet
ORD-4448910D,CUST-D92E4C5B,2022-05-08,Cancelled,15772.04,500,Surat,India,Net Banking
ORD-B92B008C,CUST-38C74BFA,2023-05-06,Completed,306288.51,0,Kolkata,India,Net Banking
ORD-DEA4CFC9,CUST-65E79A70,2024-03-04,Pending,46053.32,0,Ahmedabad,India,Credit Card
ORD-63E6CDE1,CUST-70AADADD,2023-02-14,Cancelled,26803.05,0,Bangalore,India,Wallet
ORD-E9162B87,CUST-74D0BED5,2023-12-17,Pending,27018.27,0,Bangalore,India,UPI
ORD-08C458E3,CUST-513C4F9A,2023-03-12,Completed,155023.28,0,Chennai,India,Net Banking
ORD-3D5C3187,CUST-F007DE79,2023-02-05,Completed,24327.1,50,Mumbai,India,Wallet
ORD-3E02FFCE,CUST-53A1D623,2023-01-14,Completed,4351.49,500,Ahmedabad,India,UPI
ORD-CDADA66B,CUST-E9D1B591,2023-09-04,Pending,11906.33,0,Chennai,India,UPI
ORD-2E9E11EA,CUST-7E51E448,2023-06-01,Completed,287192.23,500,Pune,India,Net Banking
ORD-13FBE046,CUST-722EC527,2024-03-11,Cancelled,19136.56,100,Chennai,India,UPI
ORD-F909CA3C,CUST-63AFE8B9,2022-08-08,Completed,2979.9,0,Bangalore,India,Net Banking
ORD-358A120F,CUST-75E094B9,2022-01-01,Completed,161893.81,0,Mumbai,India,Wallet
ORD-9F43C57F,CUST-BF0C6036,2024-02-03,Completed,5974.04,500,Pune,India,UPI
ORD-979D9E17,CUST-08BD49EF,2024-07-24,Completed,4706.33,50,Delhi,India,Credit Card
ORD-0534F5A7,CUST-C8CC57BD,2022-06-26,Pending,22945.96,200,Ahmedabad,India,Net Banking
ORD-7DA9BF59,CUST-C60D0C30,2024-09-09,Completed,169068.73,50,Pune,India,Credit Card
ORD-DD152CED,CUST-3529C9BB,2024-10-15,Returned,83270.95,0,Jaipur,India,Net Banking
ORD-7FF8C725,CUST-1FEFC060,2024-09-08,Completed,20030.06,0,Pune,India,Credit Card
ORD-154A328F,CUST-194ED1AA,2024-06-10,Cancelled,233143.34,0,Delhi,India,UPI
ORD-80529F27,CUST-36A794A2,2024-01-31,Pending,144081.09,0,Chennai,India,Net Banking
ORD-5F23646F,CUST-D297F7AF,2024-10-09,Pending,108977.56,0,Jaipur,India,Wallet
ORD-3B7AE2B1,CUST-8EB3361A,2022-12-03,Completed,175888.05,0,Pune,India,UPI
ORD-F3163C11,CUST-672DFF96,2022-10-13,Completed,18395.41,100,Ahmedabad,India,Credit Card
ORD-E6FB91A4,CUST-6F337490,2022-12-04,Pending,8691.04,0,Ahmedabad,India,Net Banking
ORD-87EDF50B,CUST-A84803BF,2024-03-19,Cancelled,119496.18,200,Ahmedabad,India,Wallet
ORD-0E0A38A0,CUST-7AA1330B,2023-01-21,Pending,3111.61,500,Delhi,India,Wallet
ORD-D15DDF96,CUST-D5A81739,2022-05-28,Pending,145552.09,500,Ahmedabad,India,Credit Card
ORD-5E3F9598,CUST-F019CEC4,2023-01-27,Completed,4756.33,0,Mumbai,India,UPI
ORD-6C206782,CUST-00A03953,2022-05-27,Completed,30399.99,0,Surat,India,Net Banking
ORD-665E6E0D,CUST-9C784288,2024-03-05,Completed,12716.41,100,Hyderabad,India,Credit Card
ORD-9D63AF17,CUST-B6C8F29D,2024-10-03,Completed,28410.38,200,Pune,India,Wallet
ORD-A8F94142,CUST-277AFF95,2023-12-20,Pending,78215.25,500,Mumbai,India,Credit Card
ORD-A68117DC,CUST-E523465B,2023-05-18,Pending,5083.78,50,Pune,India,Net Banking
ORD-BC0564EE,CUST-28FF33A3,2024-08-19,Completed,25643.91,0,Chennai,India,Credit Card
ORD-CCFA0519,CUST-99889BB9,2022-09-20,Cancelled,3561.61,50,Hyderabad,India,UPI
ORD-2D00D95D,CUST-5EE28346,2023-07-17,Pending,186468.08,0,Kolkata,India,Net Banking
ORD-9F483B6E,CUST-F2A63230,2022-11-30,Completed,8310.6,0,Ahmedabad,India,UPI
ORD-A37E3F74,CUST-AAED365B,2024-09-22,Completed,14054.47,500,Jaipur,India,UPI
ORD-C4312284,CUST-F24E556E,2024-02-11,Completed,508032.57,500,Hyderabad,India,UPI
ORD-16395428,CUST-FEE1B9E7,2024-06-29,Pending,1640.36,0,Mumbai,India,UPI
ORD-E820119F,CUST-BF0C6036,2022-02-18,Returned,91998.09,200,Pune,India,Wallet
ORD-1BC9BA4A,CUST-D099FDE7,2022-03-10,Completed,42905.62,0,Delhi,India,UPI
ORD-49E2341F,CUST-CC1B13F4,2022-10-09,Completed,23927.07,0,Jaipur,India,UPI
ORD-704FE80D,CUST-5661177D,2023-02-07,Returned,46293.94,500,Mumbai,India,Credit Card
ORD-94C44A57,CUST-AA7CE85C,2023-02-19,Completed,15402.54,0,Hyderabad,India,Credit Card
ORD-7915FA68,CUST-B33CCF95,2023-06-29,Cancelled,21446.1,500,Jaipur,India,Wallet
ORD-B7B5C979,CUST-547D1D86,2023-03-15,Completed,24379.54,200,Bangalore,India,Credit Card
ORD-89A0B7A5,CUST-9A4AA13E,2022-09-18,Cancelled,33497.33,100,Kolkata,India,UPI
ORD-D00C49C4,CUST-0C20BB09,2024-04-26,Pending,161982.6,0,Mumbai,India,Wallet
ORD-F388CDDE,CUST-0371CE4A,2023-01-30,Pending,35595.65,500,Kolkata,India,Wallet
ORD-E81EA107,CUST-523ECF2A,2024-11-09,Returned,9225.24,100,Chennai,India,Credit Card
ORD-A1132077,CUST-3A1527AE,2022-03-05,Returned,1360.2,0,Surat,India,UPI
ORD-48772B61,CUST-F24E556E,2022-03-23,Completed,155056.69,200,Hyderabad,India,Net Banking
ORD-CF699A4E,CUST-26EDB403,2023-09-24,Returned,38875.24,100,Jaipur,India,Credit Card
ORD-ECE3FB79,CUST-66FA2F97,2024-09-29,Completed,67017.83,0,Ahmedabad,India,Net Banking
ORD-E56C008E,CUST-CC1B13F4,2023-05-06,Cancelled,19829.3,0,Jaipur,India,Wallet
ORD-5E16FF71,CUST-4E82A6A2,2023-06-25,Cancelled,36113.53,0,Surat,India,Net Banking
ORD-20D849F8,CUST-53A1D623,2024-08-05,Cancelled,51839.91,100,Ahmedabad,India,Net Banking
ORD-8F938421,CUST-C8E8D38C,2024-03-13,Returned,82588.38,0,Ahmedabad,India,Credit Card
ORD-16FE58C8,CUST-39455AAA,2022-09-12,Returned,191367.38,50,Pune,India,Wallet
ORD-0B11B714,CUST-A3BC15F1,2023-06-29,Completed,13760.25,50,Pune,India,UPI
ORD-8DA00395,CUST-CC99A501,2024-01-11,Completed,12668.25,0,Delhi,India,Net Banking
ORD-4C7972B5,CUST-72D241B0,2022-07-16,Pending,352703.49,0,Jaipur,India,Net Banking
ORD-DF5A1EDE,CUST-D540071F,2024-05-30,Completed,232215.62,100,Delhi,India,Net Banking
ORD-72882627,CUST-F6DA48E5,2023-04-30,Completed,6583.38,100,Hyderabad,India,UPI
ORD-62AE2285,CUST-5DDBF054,2024-02-24,Completed,61107.39,200,Bangalore,India,UPI
ORD-87821F26,CUST-DE0C8FE3,2024-04-12,Completed,7753.39,0,Kolkata,India,Net Banking
ORD-12FA9ECC,CUST-E2080DB5,2022-01-07,Completed,26207.02,500,Kolkata,India,UPI
ORD-0C4525EA,CUST-3020A8C9,2022-06-17,Returned,35897.33,500,Jaipur,India,UPI
ORD-5E7BEAB5,CUST-070D858D,2024-10-03,Returned,129080.99,100,Hyderabad,India,UPI
ORD-06EF1EEC,CUST-0223A176,2022-06-08,Cancelled,168577.95,0,Pune,India,Net Banking
ORD-7695195B,CUST-5CAAD97D,2023-04-18,Returned,189910.82,50,Delhi,India,Net Banking
ORD-3554E8E5,CUST-343A463E,2022-02-11,Returned,37774.82,0,Chennai,India,Net Banking
ORD-8F467B0A,CUST-547D1D86,2022-11-20,Completed,30331.76,100,Bangalore,India,Credit Card
ORD-9038E9D1,CUST-343A463E,2024-01-17,Completed,38200.65,0,Chennai,India,Credit Card
ORD-05B61262,CUST-E57B9FE0,2022-06-12,Cancelled,23722.43,0,Chennai,India,UPI
ORD-9082BCEE,CUST-53646B56,2023-10-01,Completed,271294.95,100,Pune,India,Wallet
ORD-C25EDF2E,CUST-ACE63D16,2024-05-16,Completed,5727.69,100,Jaipur,India,Credit Card
ORD-EEC2E13A,CUST-F24E556E,2022-07-27,Completed,5249.81,500,Hyderabad,India,Net Banking
ORD-1BA66CA9,CUST-4ADE8457,2023-01-02,Completed,172850.18,500,Delhi,India,Credit Card
ORD-A1422B46,CUST-3E58B997,2022-10-04,Completed,1292.54,0,Surat,India,UPI
ORD-476552E9,CUST-E9FC15B9,2024-01-23,Cancelled,30725.86,0,Ahmedabad,India,UPI
ORD-3804246A,CUST-F9A7678A,2022-03-28,Completed,163183.2,100,Kolkata,India,Wallet
ORD-FEAAB4CB,CUST-246488A6,2024-12-11,Returned,169180.54,100,Jaipur,India,Credit Card
ORD-48A85F63,CUST-6D51D533,2022-05-31,Cancelled,20747.26,50,Hyderabad,India,Net Banking
ORD-530B8A7D,CUST-A35384D9,2023-10-07,Returned,50178.29,50,Hyderabad,India,Wallet
ORD-BAF2CFCF,CUST-66F6D161,2022-10-14,Pending,118000.71,0,Pune,India,Wallet
ORD-7B64AA51,CUST-F573AE61,2024-08-13,Pending,26689.28,50,Kolkata,India,Credit Card
ORD-FE75A88C,CUST-BD96D4A6,2024-02-06,Completed,39578.79,0,Kolkata,India,Wallet
ORD-4C3A8E1D,CUST-70AADADD,2024-09-08,Completed,7459.75,100,Bangalore,India,UPI
ORD-422E4B60,CUST-899211E8,2023-07-07,Completed,6090.75,0,Bangalore,India,Net Banking
ORD-2A6C8AEC,CUST-A35384D9,2024-07-07,Returned,24927.78,100,Hyderabad,India,Credit Card
ORD-71565C2C,CUST-977374FB,2024-11-24,Cancelled,6917.46,500,Kolkata,India,Wallet
ORD-B75D2FFB,CUST-936BA115,2024-11-18,Completed,357197.4,0,Pune,India,Net Banking
ORD-CE97E1F8,CUST-D5A81739,2022-10-19,Completed,12034.26,50,Ahmedabad,India,Wallet
ORD-0DBD2DD5,CUST-F832D924,2022-03-27,Completed,14065.91,50,Surat,India,UPI
ORD-35D126B3,CUST-B8E3127B,2023-06-07,Completed,12668.25,0,Jaipur,India,Net Banking
ORD-764A6B00,CUST-F49D95BF,2024-09-15,Completed,20585.08,200,Jaipur,India,Credit Card
ORD-2AA110E9,CUST-91904C1A,2024-07-30,Completed,85924.97,100,Kolkata,India,UPI
ORD-46977AEC,CUST-99577116,2024-12-01,Pending,158139.3,500,Delhi,India,Net Banking
ORD-02BB0194,CUST-70A90294,2024-11-08,Completed,174970.68,500,Mumbai,India,UPI
ORD-E49B2016,CUST-DE0C8FE3,2023-03-25,Completed,23161.76,0,Kolkata,India,Net Banking
ORD-713D0358,CUST-D2C85F1F,2022-06-16,Completed,16732.62,200,Bangalore,India,Credit Card
ORD-961C3D67,CUST-68B2CD79,2024-04-11,Returned,5834.96,0,Pune,India,Credit Card
ORD-F318DB2E,CUST-DE7B5A47,2023-04-28,Returned,197585.94,50,Mumbai,India,UPI
ORD-CCF3636C,CUST-049E2655,2022-11-23,Cancelled,39822.31,0,Delhi,India,Credit Card
ORD-15114155,CUST-CB802C4F,2024-05-27,Returned,2341.14,0,Jaipur,India,Wallet
ORD-00E5F3D5,CUST-7EDB390D,2022-03-08,Completed,81369.52,0,Mumbai,India,Net Banking
ORD-E9792331,CUST-3020A8C9,2022-03-21,Cancelled,48430.36,100,Jaipur,India,UPI
ORD-C81EA331,CUST-22090349,2022-12-15,Returned,40304.43,100,Delhi,India,UPI
ORD-2F028C60,CUST-458DCACD,2024-08-04,Cancelled,30828.4,50,Delhi,India,Net Banking
ORD-BC4BBFC9,CUST-6354CD9F,2024-03-16,Completed,21182.08,0,Kolkata,India,Net Banking
ORD-84005CBC,CUST-FE78D4C7,2024-04-01,Returned,14614.94,0,Mumbai,India,UPI
ORD-5D27744C,CUST-0223A176,2022-11-14,Completed,9127.42,100,Pune,India,UPI
ORD-9B87E296,CUST-D5DD182F,2024-07-08,Completed,157273.97,500,Bangalore,India,Net Banking
ORD-E215B8FC,CUST-70A3C4C0,2023-05-05,Pending,22215.4,200,Surat,India,Wallet
ORD-C41F1B00,CUST-F135F62A,2022-03-11,Completed,5910.26,0,Mumbai,India,Credit Card
ORD-9BB25F5C,CUST-F6DA48E5,2023-06-01,Returned,54522.39,200,Hyderabad,India,Net Banking
ORD-E9AAD939,CUST-0F76F2BB,2022-09-30,Completed,320664.31,500,Ahmedabad,India,Wallet
ORD-1C5A89D9,CUST-F19BC959,2023-11-17,Completed,8279.88,0,Pune,India,Wallet
ORD-E0F891F9,CUST-F10F432C,2023-07-24,Completed,9161.07,500,Ahmedabad,India,Net Banking
ORD-EEFE9C75,CUST-0912696B,2023-12-04,Cancelled,191626.34,50,Jaipur,India,UPI
ORD-635089A0,CUST-2F060394,2024-10-31,Completed,56687.72,50,Bangalore,India,Net Banking
ORD-A7F0662A,CUST-EDA48EE8,2024-07-23,Completed,11794.36,100,Chennai,India,Wallet
ORD-27CFA138,CUST-5BED70E7,2024-08-07,Cancelled,113916.57,0,Kolkata,India,Net Banking
ORD-FD781853,CUST-6B7FC470,2023-06-28,Completed,188977.91,50,Mumbai,India,Wallet
ORD-61187C50,CUST-42F4EB75,2024-10-24,Pending,270207.13,100,Pune,India,Net Banking
ORD-58191DDA,CUST-1B66EA03,2022-08-26,Completed,29558.07,200,Surat,India,Credit Card
ORD-F86CE4D3,CUST-70A90294,2023-05-18,Returned,4921.08,0,Mumbai,India,Net Banking
ORD-5AF12481,CUST-3449F549,2023-08-22,Pending,19543.71,0,Mumbai,India,Credit Card
ORD-7BFFC8E7,CUST-6CF7373B,2023-08-15,Completed,89732.46,500,Surat,India,Credit Card
ORD-4683C4A1,CUST-6CF7373B,2024-07-13,Completed,10334.83,500,Surat,India,Wallet
ORD-C8F9ACD5,CUST-4391E407,2022-09-08,Returned,95744.85,50,Surat,India,Credit Card
ORD-A0A7B410,CUST-7212DDAD,2022-11-29,Completed,30296.61,0,Hyderabad,India,Credit Card
ORD-40074CF5,CUST-55178AEF,2024-03-08,Returned,3560.5,500,Surat,India,UPI
ORD-3C6F2E88,CUST-BB7C4C4F,2023-01-25,Cancelled,85206.45,100,Pune,India,Net Banking
ORD-ADE96604,CUST-A3BC15F1,2022-03-27,Completed,171228.57,0,Pune,India,Wallet
ORD-50522414,CUST-4308FB13,2022-01-16,Completed,11898.69,100,Delhi,India,Wallet
ORD-ECD939F6,CUST-C03BBDED,2023-11-29,Completed,17771.91,500,Mumbai,India,Net Banking
ORD-41824E16,CUST-5661177D,2022-10-08,Pending,254671.55,0,Mumbai,India,Net Banking
ORD-120A8E76,CUST-48A17AF8,2024-10-17,Completed,21052.55,0,Mumbai,India,Credit Card
ORD-87DD04C4,CUST-BE03F72A,2022-10-09,Cancelled,57244.56,500,Delhi,India,UPI
ORD-FAAE904A,CUST-EEB3F9BB,2022-06-11,Completed,189012.75,0,Chennai,India,Credit Card
ORD-B716F856,CUST-6CABAEC4,2023-09-01,Cancelled,194322.82,0,Bangalore,India,Net Banking
ORD-F4768BEC,CUST-140A8881,2022-04-17,Completed,1540.36,100,Kolkata,India,Credit Card
ORD-44A6BBE9,CUST-F902EDAD,2024-09-03,Completed,188072.45,0,Delhi,India,Credit Card
ORD-BF20F882,CUST-F007DE79,2022-12-11,Completed,80484.74,0,Mumbai,India,Credit Card
ORD-E07AC0A3,CUST-D4F8E1A0,2024-12-07,Completed,77456.11,50,Ahmedabad,India,Net Banking
ORD-5BEDA64A,CUST-B0874519,2022-10-06,Returned,56433.98,100,Pune,India,Wallet
ORD-FE3F7750,CUST-0D40C85A,2022-08-23,Returned,137995.5,500,Bangalore,India,UPI
ORD-3F78CB4D,CUST-0912696B,2022-03-24,Completed,165852.61,200,Jaipur,India,UPI
ORD-4E7BA6AB,CUST-5417B9A7,2022-08-19,Cancelled,8734.35,200,Jaipur,India,Credit Card
ORD-1B58A111,CUST-1D3927FE,2022-08-08,Completed,187749.51,0,Hyderabad,India,Credit Card
ORD-5EC4ECA4,CUST-2F3BF899,2024-01-26,Completed,108412.28,200,Chennai,India,Wallet
ORD-D08E6BD7,CUST-37BA0696,2023-01-21,Pending,127719.78,50,Jaipur,India,Credit Card
ORD-69D933F7,CUST-3A1527AE,2024-08-07,Completed,18254.84,200,Surat,India,Net Banking
ORD-154217B4,CUST-53A1D623,2024-04-26,Completed,240467.11,0,Ahmedabad,India,Credit Card
ORD-B10682E0,CUST-971DCF46,2024-07-19,Completed,175061.96,200,Bangalore,India,Net Banking
ORD-FB6A010B,CUST-F9A7678A,2024-09-10,Completed,21022.14,50,Kolkata,India,UPI
ORD-DCC2950C,CUST-51F8657D,2023-07-03,Pending,15677.26,0,Hyderabad,India,Wallet
ORD-7B5FD3D9,CUST-CC370973,2022-05-09,Cancelled,7151.64,0,Jaipur,India,UPI
ORD-072D15B7,CUST-0487E461,2024-12-21,Completed,169504.23,0,Chennai,India,Net Banking
ORD-1B4CA834,CUST-0D40C85A,2024-09-12,Completed,20315.3,200,Bangalore,India,Net Banking
ORD-C9A03A0D,CUST-971DCF46,2023-02-13,Pending,238012.79,50,Bangalore,India,Net Banking
ORD-F94808C9,CUST-85C71857,2023-11-20,Completed,63694.31,0,Jaipur,India,Credit Card
ORD-06C4218E,CUST-6BCEEFA7,2022-10-08,Completed,170872.92,100,Pune,India,Wallet
ORD-ACC1088E,CUST-447BBE96,2022-10-05,Completed,50949.55,0,Delhi,India,Credit Card
ORD-3DB87FB5,CUST-26EDB403,2024-04-17,Completed,45320.54,0,Jaipur,India,Credit Card
ORD-1ED7AC3F,CUST-C50666D5,2023-05-28,Cancelled,229535.59,0,Chennai,India,UPI
ORD-4721AD1C,CUST-B847C4BA,2024-04-23,Completed,14173.58,100,Bangalore,India,UPI
ORD-BC3726E4,CUST-C668B17A,2023-07-23,Completed,35069.36,200,Hyderabad,India,Credit Card
ORD-7D50243A,CUST-99577116,2023-07-18,Completed,9909.83,200,Delhi,India,UPI
ORD-BDF8690E,CUST-F90C33D1,2023-03-05,Completed,8629.59,0,Delhi,India,UPI
ORD-026B9636,CUST-109CC91C,2022-10-03,Completed,26803.05,0,Bangalore,India,Net Banking
ORD-D5D14FE9,CUST-59F8BCEF,2024-06-03,Completed,15901.38,50,Mumbai,India,Credit Card
ORD-63495B1A,CUST-5DDBF054,2024-02-07,Completed,39385.0,0,Bangalore,India,UPI
ORD-7A1041E4,CUST-FDFC002F,2022-12-07,Completed,70415.39,50,Mumbai,India,UPI
ORD-3C2AC5AF,CUST-E3630AB7,2024-07-08,Returned,19501.72,0,Surat,India,UPI
ORD-DB958AA6,CUST-6425E1A0,2022-02-11,Completed,50445.63,0,Hyderabad,India,Credit Card
ORD-9B028967,CUST-391E1685,2024-12-28,Completed,102625.84,100,Surat,India,Credit Card
ORD-E4B9D825,CUST-A951D4A5,2022-06-01,Completed,126225.43,0,Mumbai,India,UPI
ORD-E1040103,CUST-33186585,2024-05-25,Returned,83531.82,200,Hyderabad,India,UPI
ORD-21B970FE,CUST-25760997,2024-06-24,Completed,24546.77,0,Hyderabad,India,Credit Card
ORD-73B521F6,CUST-6CF7373B,2022-01-24,Completed,9512.66,0,Surat,India,UPI
ORD-61860FF9,CUST-0487E461,2022-06-16,Completed,25800.16,50,Chennai,India,Net Banking
ORD-D083AD98,CUST-838A7229,2022-02-22,Pending,14297.16,50,Bangalore,India,Net Banking
ORD-8AEA4E75,CUST-8EB3361A,2023-08-22,Completed,10079.72,500,Pune,India,Wallet
ORD-9A381BF4,CUST-55259643,2024-10-02,Cancelled,4682.28,0,Delhi,India,Credit Card
ORD-0FA881A2,CUST-05C9EE3A,2024-02-17,Returned,7173.22,50,Mumbai,India,Credit Card
ORD-EA7126AC,CUST-33186585,2022-04-11,Completed,47628.45,200,Hyderabad,India,Net Banking
ORD-69B93830,CUST-021C42B9,2022-11-04,Returned,157254.91,0,Kolkata,India,Net Banking
ORD-3E51E5EB,CUST-89DB5891,2022-04-11,Completed,163529.91,200,Mumbai,India,Credit Card
ORD-0889558D,CUST-12D3C02B,2024-08-20,Completed,62993.36,500,Mumbai,India,Net Banking
ORD-F0AB663B,CUST-4BD72F0C,2022-02-04,Cancelled,114568.63,500,Hyderabad,India,Credit Card
ORD-8627DD09,CUST-246488A6,2024-12-19,Pending,14986.36,200,Jaipur,India,Net Banking
ORD-2E67DDE0,CUST-B807180B,2022-12-30,Cancelled,69456.86,50,Ahmedabad,India,Credit Card
ORD-F6F60786,CUST-F573AE61,2023-07-03,Completed,186929.32,200,Kolkata,India,Net Banking
ORD-D462ACD5,CUST-FC2984D5,2022-12-16,Cancelled,36190.43,0,Bangalore,India,Wallet
ORD-A4CB5B5B,CUST-FE4A92BE,2022-08-02,Completed,162090.16,500,Surat,India,Wallet
ORD-6C2ACDA2,CUST-6728CDB7,2023-12-28,Completed,374309.43,500,Bangalore,India,Net Banking
ORD-15CDE43A,CUST-55178AEF,2023-01-18,Completed,3637.82,50,Surat,India,Wallet
ORD-46B82A30,CUST-3FEEC8BE,2023-07-28,Completed,268396.17,200,Pune,India,UPI
ORD-1F047007,CUST-C3BABFE9,2023-07-19,Completed,27809.9,500,Ahmedabad,India,Net Banking
ORD-081C0123,CUST-3529C9BB,2023-08-17,Pending,1735.69,0,Jaipur,India,UPI
ORD-3B905DED,CUST-E43BB839,2023-12-29,Completed,11540.73,200,Kolkata,India,Wallet
ORD-F962BC4E,CUST-3484D4C7,2024-08-13,Pending,9502.77,0,Mumbai,India,UPI
ORD-0EB6D1F1,CUST-28FF33A3,2022-07-07,Pending,176236.85,0,Chennai,India,Net Banking
ORD-C029A9E5,CUST-5D15A25C,2022-03-22,Returned,206975.67,0,Jaipur,India,Wallet
ORD-86DAC6DA,CUST-377CE8B7,2023-11-02,Returned,14745.18,100,Chennai,India,Credit Card
ORD-90B5F58C,CUST-67469594,2023-01-14,Completed,4656.33,100,Ahmedabad,India,Net Banking
ORD-EE5042C9,CUST-0D4F68FD,2024-04-29,Completed,39766.58,200,Jaipur,India,Wallet
ORD-E0C6C362,CUST-E240B6AF,2023-08-04,Cancelled,4874.82,0,Chennai,India,UPI
ORD-7ACF2F18,CUST-0AAE5BC2,2024-01-24,Cancelled,86499.19,0,Chennai,India,Net Banking
ORD-7836F656,CUST-D5DD182F,2023-08-22,Completed,14625.43,50,Bangalore,India,UPI
ORD-3217DC69,CUST-0487E461,2024-04-14,Completed,167609.3,100,Chennai,India,UPI
ORD-833A3788,CUST-9CF6F0F8,2023-05-07,Returned,95579.28,0,Ahmedabad,India,Net Banking
ORD-23A28C87,CUST-212175F7,2024-11-30,Cancelled,261635.52,0,Hyderabad,India,Credit Card
ORD-674E93CE,CUST-9A01CFDB,2022-07-16,Completed,4113.56,0,Ahmedabad,India,UPI
ORD-A8616DDA,CUST-EB5F1350,2024-03-10,Returned,32688.6,0,Kolkata,India,UPI
ORD-AC84F5FB,CUST-6F337490,2023-11-29,Completed,11312.06,100,Ahmedabad,India,UPI
ORD-1509EBE3,CUST-68B2CD79,2022-08-11,Returned,127748.18,0,Pune,India,Credit Card
ORD-B40F81DB,CUST-82072AC3,2023-05-11,Completed,233461.65,0,Chennai,India,UPI
